CO_IES;SG_UF;NO_MUNICIPIO;NO_CINE_ROTULO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;NO_CINE_AREA_DETALHADA;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_NACESTRANG;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_NACESTRANG;ANO
55;SP;Ribeirão Preto;Administração;"""0413A01""";04;Negócios, administração e direito;041;Negócios e administração;0413;Gestão e administração;110;38;72;0;99;10;0;0;0;0;85;4;10;11;0;0;76;25;51;0;52;23;1;0;0;0;69;0;1;6;0;0;2019
55;SP;Ribeirão Preto;Biblioteconomia;"""0322B01""";03;Ciências sociais, comunicação e informação;032;Comunicação e informação;0322;Ciência da informação e museologia;31;19;12;0;19;2;3;1;0;1;20;1;6;1;1;0;17;11;6;0;7;1;0;2;2;0;14;2;0;1;0;0;2019
55;SP;Ribeirão Preto;Ciência da computação;"""0614C01""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0614;Ciência da computação;20;3;17;0;19;0;1;0;0;0;13;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Biologia formação de professor;"""0114B01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;16;11;5;0;11;5;0;0;0;0;14;0;1;1;0;0;2019
55;SP;Ribeirão Preto;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;6;1;5;0;6;0;0;0;0;0;5;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;7;5;2;0;5;2;0;0;0;0;6;0;1;0;0;0;4;4;0;0;4;0;0;0;0;0;2;0;1;1;0;0;2019
55;SP;Ribeirão Preto;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;2019
55;SP;Ribeirão Preto;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;2;2;0;0;0;0;4;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Biomedicina;"""0914B01""";09;Saúde e bem-estar;091;Saúde;0914;Tecnologia de diagnóstico e tratamento médico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Biomedicina;"""0914B01""";09;Saúde e bem-estar;091;Saúde;0914;Tecnologia de diagnóstico e tratamento médico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;7;0;6;7;0;0;0;0;12;0;0;1;0;0;2019
55;SP;Ribeirão Preto;Contabilidade;"""0411C01""";04;Negócios, administração e direito;041;Negócios e administração;0411;Contabilidade e tributação;47;14;33;0;36;7;0;1;1;0;34;3;4;6;0;0;29;13;16;0;11;15;0;0;0;0;25;0;0;4;0;0;2019
55;SP;Ribeirão Preto;Economia;"""0311E01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;49;17;32;0;45;1;1;0;0;0;39;2;3;5;0;0;34;12;22;0;16;17;0;0;0;0;30;0;0;4;0;0;2019
55;SP;Ribeirão Preto;Direito;"""0421D01""";04;Negócios, administração e direito;042;Direito;0421;Direito;105;56;49;0;99;3;1;0;0;0;71;6;14;14;0;0;91;46;45;0;76;14;0;0;0;0;79;2;2;8;0;0;2019
55;SP;Ribeirão Preto;Contabilidade;"""0411C01""";04;Negócios, administração e direito;041;Negócios e administração;0411;Contabilidade e tributação;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;17;6;11;0;3;13;0;0;0;0;17;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Contabilidade;"""0411C01""";04;Negócios, administração e direito;041;Negócios e administração;0411;Contabilidade e tributação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Contabilidade;"""0411C01""";04;Negócios, administração e direito;041;Negócios e administração;0411;Contabilidade e tributação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Economia;"""0311E01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;3;2;0;0;0;0;4;0;0;2;0;0;2019
55;SP;Ribeirão Preto;Economia;"""0311E01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Economia;"""0311E01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Economia;"""0311E01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Artes formação de professor;"""0114A01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;3;2;0;0;0;0;3;1;0;1;0;0;2019
55;SP;Ribeirão Preto;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;4;0;4;4;0;0;0;0;7;1;1;1;0;0;2019
55;SP;Ribeirão Preto;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;6;24;0;13;14;0;0;0;0;24;1;0;4;0;0;2019
55;SP;Ribeirão Preto;Enfermagem;"""0913E01""";09;Saúde e bem-estar;091;Saúde;0913;Enfermagem;91;76;15;1;86;4;0;0;0;0;63;4;8;16;0;0;66;55;11;0;57;9;0;0;0;0;51;2;3;10;0;0;2019
55;SP;Ribeirão Preto;Enfermagem formação de professor;"""0114E05""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);56;47;9;0;49;4;2;0;0;0;35;4;5;11;1;0;32;29;3;0;19;11;1;0;0;0;25;4;0;3;0;0;2019
55;SP;Ribeirão Preto;Enfermagem;"""0913E01""";09;Saúde e bem-estar;091;Saúde;0913;Enfermagem;56;47;9;0;49;4;2;0;0;0;35;4;5;11;1;0;32;29;3;0;19;11;1;0;0;0;25;4;0;3;0;0;2019
55;SP;Ribeirão Preto;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;81;55;26;1;74;4;0;0;0;0;58;4;12;7;0;0;44;32;12;0;26;17;0;0;0;0;35;1;3;4;0;0;2019
55;SP;Ribeirão Preto;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;21;4;0;11;13;0;0;0;0;20;1;2;2;0;0;2019
55;SP;Ribeirão Preto;Fisioterapia;"""0915F01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;40;27;13;0;38;0;0;0;0;0;30;2;2;5;1;0;35;28;7;0;22;9;1;0;0;0;30;1;2;2;0;0;2019
55;SP;Ribeirão Preto;Fonoaudiologia;"""0915F02""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;30;27;3;1;28;1;0;0;0;0;22;3;3;2;0;0;25;21;4;0;20;5;0;0;0;0;20;1;0;4;0;0;2019
55;SP;Ribeirão Preto;Física médica;"""0533F03""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;47;18;29;0;43;2;0;1;0;0;31;5;3;7;0;1;20;10;10;0;11;9;0;0;0;0;15;1;1;3;0;0;2019
55;SP;Ribeirão Preto;Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC);"""0688P01""";06;Computação e Tecnologias da Informação e Comunicação (TIC);068;Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC);0688;Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC);21;11;10;0;20;1;0;0;0;0;12;0;5;4;0;0;18;7;11;0;10;6;0;1;0;0;11;2;2;3;0;0;2019
55;SP;Ribeirão Preto;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;53;25;28;0;48;3;0;0;0;1;39;2;6;6;0;0;14;7;7;0;11;2;0;0;0;0;13;0;0;1;0;0;2019
55;SP;Ribeirão Preto;Medicina;"""0912M01""";09;Saúde e bem-estar;091;Saúde;0912;Medicina;99;38;61;0;95;3;0;0;0;0;73;1;17;8;0;0;92;36;56;0;27;58;1;1;0;0;69;3;2;18;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;3;1;2;0;3;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;2;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;1;0;0;1;0;0;1;0;0;2019
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;4;4;0;0;0;0;6;1;1;2;0;0;2019
55;SP;Ribeirão Preto;Nutrição;"""0915N01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;31;22;9;0;30;0;0;0;0;0;21;2;3;5;0;0;17;15;2;0;17;0;0;0;0;0;16;0;1;0;0;0;2019
55;SP;Ribeirão Preto;Odontologia;"""0911O01""";09;Saúde e bem-estar;091;Saúde;0911;Odontologia;81;52;29;0;78;2;0;0;0;0;56;3;8;14;0;0;77;52;25;0;54;22;0;0;0;0;65;2;1;7;1;3;2019
55;SP;Ribeirão Preto;Pedagogia;"""0113P01""";01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;61;52;9;0;46;11;1;0;0;0;40;5;10;4;0;0;30;29;1;0;16;10;2;0;0;0;23;1;0;6;0;1;2019
55;SP;Ribeirão Preto;Psicologia;"""0313P01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0313;Psicologia;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;31;27;4;0;25;4;0;0;0;0;24;0;2;5;0;0;2019
55;SP;Ribeirão Preto;Psicologia formação de professor;"""0114P01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Psicologia;"""0313P01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0313;Psicologia;41;27;14;0;35;5;0;0;0;0;29;2;7;3;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Química formação de professor;"""0114Q01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);43;22;21;0;40;3;0;0;0;0;29;2;5;7;0;0;14;7;7;0;6;7;0;0;0;0;13;0;0;1;0;0;2019
55;SP;Ribeirão Preto;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;2;2;0;0;0;0;3;0;0;2;0;0;2019
55;SP;Ribeirão Preto;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;2;0;0;0;0;0;2019
55;SP;Ribeirão Preto;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;12;6;0;10;7;0;0;0;0;16;1;0;1;0;0;2019
55;SP;Ribeirão Preto;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;4;0;0;0;0;0;3;0;0;1;0;0;2019
55;SP;Ribeirão Preto;Terapia ocupacional;"""0915T01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;21;21;0;0;20;1;0;0;0;0;14;1;2;4;0;0;21;19;2;0;19;2;0;0;0;0;15;2;0;4;0;0;2019
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;35;18;17;0;23;7;2;1;1;0;26;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Carlos;ABI Engenharia, produção e construção;"""0011A07""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;56;9;47;0;56;0;0;0;0;0;38;4;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;45;6;39;0;43;1;0;0;0;0;30;2;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;37;8;29;0;33;2;1;0;0;0;22;2;6;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;61;32;29;1;56;4;0;0;0;0;46;1;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Carlos;Arquitetura e urbanismo;"""0731A02""";07;Engenharia, produção e construção;073;Arquitetura e construção;0731;Arquitetura e planejamento urbano;45;35;10;0;44;0;0;0;0;0;35;0;5;5;0;0;40;27;13;0;18;21;0;0;0;0;33;0;4;3;0;1;2019
55;SP;São Carlos;Ciência da computação;"""0614C01""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0614;Ciência da computação;128;16;112;2;116;7;0;0;0;0;79;3;24;21;0;1;80;6;74;0;54;25;0;0;0;0;61;2;6;11;0;1;2019
55;SP;São Carlos;Física formação de professor;"""0114F02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;0;0;2;0;0;0;0;0;2019
55;SP;São Carlos;Matemática formação de professor;"""0114M01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2019
55;SP;São Carlos;Química formação de professor;"""0114Q01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0;3;1;1;0;0;5;0;0;1;0;0;2019
55;SP;São Carlos;Física aplicada;"""0533F02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;38;14;24;1;36;0;0;0;0;0;26;1;6;5;0;0;16;8;8;0;13;3;0;0;0;0;10;0;3;3;0;0;2019
55;SP;São Carlos;Física aplicada;"""0533F02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2019
55;SP;São Carlos;Engenharia aeronáutica;"""0716E02""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0716;Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária;44;5;39;1;40;3;0;0;0;0;29;2;4;9;0;1;22;2;20;0;12;9;0;0;0;0;20;0;1;1;0;1;2019
55;SP;São Carlos;Engenharia ambiental;"""0712E01""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0712;Tecnologia de proteção ambiental;45;23;22;1;43;1;0;0;0;0;33;3;6;3;0;0;22;13;9;0;9;13;0;0;0;0;18;0;1;3;0;1;2019
55;SP;São Carlos;Engenharia civil;"""0732E01""";07;Engenharia, produção e construção;073;Arquitetura e construção;0732;Engenharia civil e construção;64;20;44;0;60;2;0;0;0;0;43;2;3;14;0;2;57;9;48;0;30;24;1;0;0;0;44;2;2;8;0;1;2019
55;SP;São Carlos;Engenharia de computação (DCN Engenharia);"""0714E04""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;53;8;45;0;50;3;0;0;0;0;38;5;6;4;0;0;33;3;30;0;18;14;0;0;0;0;29;1;1;2;0;2;2019
55;SP;São Carlos;Engenharia de materiais;"""0722E01""";07;Engenharia, produção e construção;072;Produção e processamento;0722;Materiais;52;11;41;0;48;1;0;0;1;0;43;1;0;8;0;0;47;16;31;0;18;28;0;0;0;0;39;1;2;4;0;0;2019
55;SP;São Carlos;Engenharia de produção;"""0725E02""";07;Engenharia, produção e construção;072;Produção e processamento;0725;Produção e processos de fabricação;53;21;32;0;51;2;0;0;0;0;41;1;3;7;1;2;44;12;32;0;28;16;0;0;0;0;39;1;3;1;0;2;2019
55;SP;São Carlos;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;55;5;50;0;55;0;0;0;0;0;35;2;5;13;0;0;42;6;36;0;25;17;0;0;0;0;31;0;7;3;0;0;2019
55;SP;São Carlos;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;52;10;42;0;51;1;0;0;0;0;31;2;9;8;0;1;33;7;26;0;13;18;0;0;0;0;26;0;2;4;0;0;2019
55;SP;São Carlos;Engenharia mecatrônica;"""0714E09""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;48;10;38;0;46;2;0;0;0;0;33;5;6;4;0;1;33;5;28;0;21;12;0;0;0;0;25;0;5;3;0;0;2019
55;SP;São Carlos;Engenharia mecânica;"""0715E02""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0715;Engenharia mecânica e metalurgia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Carlos;Engenharia mecânica;"""0715E02""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0715;Engenharia mecânica e metalurgia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;12;0;3;9;0;0;0;0;11;0;2;0;0;0;2019
55;SP;São Carlos;Estatística;"""0542E01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0542;Estatística;50;10;40;0;38;8;0;2;0;0;37;3;5;4;0;1;20;4;16;0;9;10;0;0;0;0;12;1;2;4;0;0;2019
55;SP;São Carlos;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2019
55;SP;São Carlos;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;3;0;0;0;0;3;0;0;1;0;0;2019
55;SP;São Carlos;Física aplicada;"""0533F02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;37;7;30;0;35;1;0;0;0;0;29;0;3;5;0;0;9;2;7;0;7;1;0;0;0;0;4;1;0;4;0;0;2019
55;SP;São Carlos;Matemática formação de professor;"""0114M01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);2;0;2;0;1;1;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2019
55;SP;São Carlos;Matemática;"""0541M01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;2;0;0;0;0;0;5;0;0;0;0;0;2019
55;SP;São Carlos;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;38;7;31;0;29;4;2;2;0;0;24;1;6;3;0;2;4;2;2;0;4;0;0;0;0;0;4;0;0;0;0;0;2019
55;SP;São Carlos;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;1;2;0;0;0;0;4;0;0;0;0;0;2019
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2019
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;0;0;0;0;0;2;0;0;0;0;0;2019
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;1;3;0;0;0;0;4;0;0;0;0;0;2019
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;2019
55;SP;São Carlos;Sistemas de informação;"""0615S02""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0615;Gestão e desenvolvimento de sistemas de informação;56;9;47;0;39;15;1;0;0;0;39;1;9;7;0;1;29;2;27;0;12;12;0;1;0;0;29;0;0;0;0;0;2019
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;30;13;17;0;24;5;0;0;0;0;15;8;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;30;22;8;0;25;1;1;2;0;0;17;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;9;3;6;0;5;1;1;0;0;1;5;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Engenharia, produção e construção;"""0011A07""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;64;21;43;0;63;1;0;0;0;0;49;2;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;81;42;39;0;65;11;2;1;0;0;62;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;65;35;30;1;62;0;0;0;0;0;48;1;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Saúde e bem-estar;"""0011A09""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;107;27;80;0;79;15;5;1;2;0;73;6;12;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Engenharia, produção e construção;"""0011A07""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;226;22;204;0;218;4;1;1;0;1;151;10;23;40;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;835;532;303;5;600;96;24;24;16;4;585;46;124;79;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
